2023-04-05 21:22:56.986 [main] INFO  edu.nuist.ExperimentWebApplication - Starting ExperimentWebApplication using Java 1.8.0_311 on DESKTOP-MM7P5T2 with PID 3020 (D:\Projects\ActualProjects\experiment_ai-master\experiment-back\experiment-web\target\classes started by luwen in D:\Projects\ActualProjects\experiment_ai-master\experiment-back)
2023-04-05 22:11:48.827 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:11:48.853 [http-nio-8089-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-04-05 22:11:49.003 [http-nio-8089-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-04-05 22:12:29.838 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:29.838 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:40.461 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:40.461 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:41.863 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:41.863 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:41.864 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:41.865 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:51.687 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:51.688 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:51.688 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:12:51.688 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:13:28.366 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2023-04-05 22:13:28.368 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-04-05 22:13:28.373 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-04-05 22:21:26.134 [main] INFO  edu.nuist.ExperimentWebApplication - Starting ExperimentWebApplication using Java 1.8.0_311 on DESKTOP-MM7P5T2 with PID 17304 (D:\Projects\ActualProjects\experiment_ai-master\experiment-back\experiment-web\target\classes started by luwen in D:\Projects\ActualProjects\experiment_ai-master\experiment-back)
2023-04-05 22:21:26.136 [main] INFO  edu.nuist.ExperimentWebApplication - The following profiles are active: dao
2023-04-05 22:21:27.115 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
2023-04-05 22:21:27.122 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8089"]
2023-04-05 22:21:27.123 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-04-05 22:21:27.123 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.44]
2023-04-05 22:21:27.124 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.31] using APR version [1.7.0].
2023-04-05 22:21:27.124 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-04-05 22:21:27.124 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-04-05 22:21:27.126 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1l  24 Aug 2021]
2023-04-05 22:21:27.190 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-04-05 22:21:27.190 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1015 ms
2023-04-05 22:21:27.650 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-04-05 22:21:27.748 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-04-05 22:21:27.873 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8089"]
2023-04-05 22:21:27.886 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
2023-04-05 22:21:27.886 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2023-04-05 22:21:27.898 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2023-04-05 22:21:27.921 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2023-04-05 22:21:28.092 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getAllLessonsUsingPOST_1
2023-04-05 22:21:28.127 [main] INFO  edu.nuist.ExperimentWebApplication - Started ExperimentWebApplication in 2.407 seconds (JVM running for 3.032)
2023-04-05 22:21:39.370 [http-nio-8089-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-05 22:21:39.370 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-04-05 22:21:39.371 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-04-05 22:21:39.573 [http-nio-8089-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-04-05 22:21:39.688 [http-nio-8089-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-04-05 22:21:39.934 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:21:39.934 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:21:50.779 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:21:50.779 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:21:52.603 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:21:52.603 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:21:52.604 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:21:52.604 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:09.210 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:18.525 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:20.999 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:20.999 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:24.563 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:24.563 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:24.563 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:24.563 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:27.105 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:27.105 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:36.421 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:36.422 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:36.422 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:36.422 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:43.104 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:43.104 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:45.675 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:45.675 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:45.675 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:45.677 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:22:50.405 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:01.115 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:01.115 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:01.115 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:01.115 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:02.284 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:02.284 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:04.811 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:04.811 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:04.811 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:04.811 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:19.957 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:24:20.035 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:45:36.581 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2023-04-05 22:45:36.582 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-04-05 22:45:36.588 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
